日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2018-03-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.9,-0.01,-0.01,0.75,0.73,50.0,,2018-03-16,中证交易所绿色债券指数
2018-03-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,100.79,,0.0,0.0,0.0,,,2018-03-16,中证交易所高等级绿色债券指数
2018-03-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.26,,0.02,0.0,0.0,,,2018-03-16,中证绿色债券指数
2018-03-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.92,0.03,0.03,0.0,0.0,50.0,,2018-03-19,中证交易所绿色债券指数
2018-03-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,100.82,,0.02,0.0,0.0,,,2018-03-19,中证交易所高等级绿色债券指数
2018-03-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.31,,0.05,0.0,0.0,,,2018-03-19,中证绿色债券指数
2018-03-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.97,0.05,0.05,0.5,0.49,50.0,,2018-03-20,中证交易所绿色债券指数
2018-03-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,100.87,,0.05,0.0,0.0,,,2018-03-20,中证交易所高等级绿色债券指数
2018-03-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.35,,0.04,0.0,0.0,,,2018-03-20,中证绿色债券指数
2018-03-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,100.95,-0.02,-0.02,1.0,0.98,50.0,,2018-03-21,中证交易所绿色债券指数
2018-03-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,100.85,,-0.02,0.0,0.0,,,2018-03-21,中证交易所高等级绿色债券指数
2018-03-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.4,,0.04,0.0,0.0,,,2018-03-21,中证绿色债券指数
2018-03-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.07,0.12,0.12,2.9,2.73,50.0,,2018-03-22,中证交易所绿色债券指数
2018-03-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,100.97,,0.13,0.0,0.0,,,2018-03-22,中证交易所高等级绿色债券指数
2018-03-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.53,,0.13,0.0,0.0,,,2018-03-22,中证绿色债券指数
2018-03-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.39,0.31,0.31,10.42,9.89,50.0,,2018-03-23,中证交易所绿色债券指数
2018-03-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.28,,0.31,0.0,0.0,,,2018-03-23,中证交易所高等级绿色债券指数
2018-03-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.77,,0.24,0.0,0.0,,,2018-03-23,中证绿色债券指数
2018-03-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.44,0.05,0.05,2.7,2.54,50.0,,2018-03-26,中证交易所绿色债券指数
2018-03-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.34,,0.06,0.0,0.0,,,2018-03-26,中证交易所高等级绿色债券指数
2018-03-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.79,,0.02,0.0,0.0,,,2018-03-26,中证绿色债券指数
2018-03-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.43,-0.01,-0.01,0.8,0.78,50.0,,2018-03-27,中证交易所绿色债券指数
2018-03-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.33,,-0.01,0.0,0.0,,,2018-03-27,中证交易所高等级绿色债券指数
2018-03-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.79,,0.01,0.0,0.0,,,2018-03-27,中证绿色债券指数
2018-03-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.48,0.06,0.06,1.7,1.64,50.0,,2018-03-28,中证交易所绿色债券指数
2018-03-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.39,,0.06,0.0,0.0,,,2018-03-28,中证交易所高等级绿色债券指数
2018-03-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.81,,0.01,0.0,0.0,,,2018-03-28,中证绿色债券指数
2018-03-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.52,0.04,0.04,1.7,1.66,50.0,,2018-03-29,中证交易所绿色债券指数
2018-03-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.43,,0.04,0.0,0.0,,,2018-03-29,中证交易所高等级绿色债券指数
2018-03-29,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.85,,0.05,0.0,0.0,,,2018-03-29,中证绿色债券指数
2018-03-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.61,0.09,0.09,0.0,0.0,50.0,,2018-03-30,中证交易所绿色债券指数
2018-03-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.51,,0.08,0.0,0.0,,,2018-03-30,中证交易所高等级绿色债券指数
2018-03-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,102.94,,0.09,0.0,0.0,,,2018-03-30,中证绿色债券指数
2018-04-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.66,0.05,0.05,0.0,0.0,52.0,,2018-04-02,中证交易所绿色债券指数
2018-04-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.57,,0.06,0.0,0.0,,,2018-04-02,中证交易所高等级绿色债券指数
2018-04-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.0,,0.05,0.0,0.0,,,2018-04-02,中证绿色债券指数
2018-04-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.76,0.1,0.1,1.2,1.15,52.0,,2018-04-03,中证交易所绿色债券指数
2018-04-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.67,,0.1,0.0,0.0,,,2018-04-03,中证交易所高等级绿色债券指数
2018-04-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.09,,0.09,0.0,0.0,,,2018-04-03,中证绿色债券指数
2018-04-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,101.87,0.12,0.11,0.2,0.2,52.0,,2018-04-04,中证交易所绿色债券指数
2018-04-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,101.79,,0.12,0.0,0.0,,,2018-04-04,中证交易所高等级绿色债券指数
2018-04-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.2,,0.1,0.0,0.0,,,2018-04-04,中证绿色债券指数
2018-04-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.08,0.21,0.2,1.0,0.96,52.0,,2018-04-09,中证交易所绿色债券指数
2018-04-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.0,,0.21,0.0,0.0,,,2018-04-09,中证交易所高等级绿色债券指数
2018-04-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.42,,0.21,0.0,0.0,,,2018-04-09,中证绿色债券指数
2018-04-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.11,0.03,0.03,0.4,0.38,52.0,,2018-04-10,中证交易所绿色债券指数
2018-04-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.04,,0.04,0.0,0.0,,,2018-04-10,中证交易所高等级绿色债券指数
2018-04-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.44,,0.02,0.0,0.0,,,2018-04-10,中证绿色债券指数
2018-04-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.12,0.0,0.0,1.2,1.17,52.0,,2018-04-11,中证交易所绿色债券指数
2018-04-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.05,,0.01,0.0,0.0,,,2018-04-11,中证交易所高等级绿色债券指数
2018-04-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.42,,-0.02,0.0,0.0,,,2018-04-11,中证绿色债券指数
2018-04-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.17,0.05,0.05,1.21,1.17,52.0,,2018-04-12,中证交易所绿色债券指数
2018-04-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.11,,0.06,0.0,0.0,,,2018-04-12,中证交易所高等级绿色债券指数
2018-04-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.46,,0.04,0.0,0.0,,,2018-04-12,中证绿色债券指数
2018-04-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.22,0.05,0.05,1.2,1.2,52.0,,2018-04-13,中证交易所绿色债券指数
2018-04-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.15,,0.05,0.0,0.0,,,2018-04-13,中证交易所高等级绿色债券指数
2018-04-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.48,,0.02,0.0,0.0,,,2018-04-13,中证绿色债券指数
2018-04-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.31,0.09,0.09,2.7,2.64,52.0,,2018-04-16,中证交易所绿色债券指数
2018-04-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.24,,0.09,0.0,0.0,,,2018-04-16,中证交易所高等级绿色债券指数
2018-04-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.54,,0.06,0.0,0.0,,,2018-04-16,中证绿色债券指数
2018-04-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.37,0.06,0.06,5.61,5.58,52.0,,2018-04-17,中证交易所绿色债券指数
2018-04-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.31,,0.06,0.0,0.0,,,2018-04-17,中证交易所高等级绿色债券指数
2018-04-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.58,,0.04,0.0,0.0,,,2018-04-17,中证绿色债券指数
2018-04-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.03,0.66,0.64,1.6,1.55,52.0,,2018-04-18,中证交易所绿色债券指数
2018-04-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.96,,0.64,0.0,0.0,,,2018-04-18,中证交易所高等级绿色债券指数
2018-04-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.15,,0.54,0.0,0.0,,,2018-04-18,中证绿色债券指数
2018-04-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.03,0.01,0.01,2.51,2.45,52.0,,2018-04-19,中证交易所绿色债券指数
2018-04-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.98,,0.01,0.0,0.0,,,2018-04-19,中证交易所高等级绿色债券指数
2018-04-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.12,,-0.02,0.0,0.0,,,2018-04-19,中证绿色债券指数
2018-04-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.06,0.03,0.03,1.4,1.42,52.0,,2018-04-20,中证交易所绿色债券指数
2018-04-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,103.02,,0.04,0.0,0.0,,,2018-04-20,中证交易所高等级绿色债券指数
2018-04-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.08,,-0.04,0.0,0.0,,,2018-04-20,中证绿色债券指数
2018-04-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.04,-0.02,-0.02,2.1,2.08,52.0,,2018-04-23,中证交易所绿色债券指数
2018-04-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,103.01,,-0.01,0.0,0.0,,,2018-04-23,中证交易所高等级绿色债券指数
2018-04-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.05,,-0.04,0.0,0.0,,,2018-04-23,中证绿色债券指数
2018-04-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.04,0.0,0.0,0.0,0.0,52.0,,2018-04-24,中证交易所绿色债券指数
2018-04-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,103.01,,0.0,0.0,0.0,,,2018-04-24,中证交易所高等级绿色债券指数
2018-04-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.98,,-0.06,0.0,0.0,,,2018-04-24,中证绿色债券指数
2018-04-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.01,-0.03,-0.03,2.4,2.39,52.0,,2018-04-25,中证交易所绿色债券指数
2018-04-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.97,,-0.03,0.0,0.0,,,2018-04-25,中证交易所高等级绿色债券指数
2018-04-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.05,,0.07,0.0,0.0,,,2018-04-25,中证绿色债券指数
2018-04-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,103.01,0.0,0.0,0.65,0.65,52.0,,2018-04-26,中证交易所绿色债券指数
2018-04-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.97,,0.0,0.0,0.0,,,2018-04-26,中证交易所高等级绿色债券指数
2018-04-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.02,,-0.03,0.0,0.0,,,2018-04-26,中证绿色债券指数
2018-04-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.94,-0.07,-0.07,1.65,1.66,52.0,,2018-04-27,中证交易所绿色债券指数
2018-04-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.9,,-0.07,0.0,0.0,,,2018-04-27,中证交易所高等级绿色债券指数
2018-04-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.97,,-0.05,0.0,0.0,,,2018-04-27,中证绿色债券指数
2018-05-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.96,0.01,0.01,2.11,2.09,58.0,,2018-05-02,中证交易所绿色债券指数
2018-05-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.91,,0.01,0.0,0.0,,,2018-05-02,中证交易所高等级绿色债券指数
2018-05-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.97,,0.01,0.0,0.0,,,2018-05-02,中证绿色债券指数
2018-05-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.94,-0.01,-0.01,1.3,1.3,58.0,,2018-05-03,中证交易所绿色债券指数
2018-05-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.89,,-0.01,0.0,0.0,,,2018-05-03,中证交易所高等级绿色债券指数
2018-05-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.98,,0.0,0.0,0.0,,,2018-05-03,中证绿色债券指数
2018-05-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.84,-0.1,-0.1,0.4,0.4,58.0,,2018-05-04,中证交易所绿色债券指数
2018-05-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.78,,-0.11,0.0,0.0,,,2018-05-04,中证交易所高等级绿色债券指数
2018-05-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.01,,0.04,0.0,0.0,,,2018-05-04,中证绿色债券指数
2018-05-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.88,0.04,0.03,0.5,0.5,58.0,,2018-05-07,中证交易所绿色债券指数
2018-05-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.82,,0.04,0.0,0.0,,,2018-05-07,中证交易所高等级绿色债券指数
2018-05-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.01,,-0.01,0.0,0.0,,,2018-05-07,中证绿色债券指数
2018-05-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.9,0.03,0.03,0.62,0.61,58.0,,2018-05-08,中证交易所绿色债券指数
2018-05-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.85,,0.04,0.0,0.0,,,2018-05-08,中证交易所高等级绿色债券指数
2018-05-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,104.03,,0.02,0.0,0.0,,,2018-05-08,中证绿色债券指数
2018-05-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.78,-0.13,-0.12,2.94,2.89,58.0,,2018-05-09,中证交易所绿色债券指数
2018-05-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.73,,-0.12,0.0,0.0,,,2018-05-09,中证交易所高等级绿色债券指数
2018-05-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.95,,-0.08,0.0,0.0,,,2018-05-09,中证绿色债券指数
2018-05-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.69,-0.09,-0.09,3.0,2.95,58.0,,2018-05-10,中证交易所绿色债券指数
2018-05-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.63,,-0.09,0.0,0.0,,,2018-05-10,中证交易所高等级绿色债券指数
2018-05-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.88,,-0.06,0.0,0.0,,,2018-05-10,中证绿色债券指数
2018-05-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.67,-0.02,-0.02,2.7,2.7,58.0,,2018-05-11,中证交易所绿色债券指数
2018-05-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.61,,-0.03,0.0,0.0,,,2018-05-11,中证交易所高等级绿色债券指数
2018-05-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.89,,0.01,0.0,0.0,,,2018-05-11,中证绿色债券指数
2018-05-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.66,-0.01,-0.01,1.3,1.25,58.0,,2018-05-14,中证交易所绿色债券指数
2018-05-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.59,,-0.01,0.0,0.0,,,2018-05-14,中证交易所高等级绿色债券指数
2018-05-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.9,,0.0,0.0,0.0,,,2018-05-14,中证绿色债券指数
2018-05-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.63,-0.03,-0.03,0.0,0.0,58.0,,2018-05-15,中证交易所绿色债券指数
2018-05-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.57,,-0.03,0.0,0.0,,,2018-05-15,中证交易所高等级绿色债券指数
2018-05-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.87,,-0.03,0.0,0.0,,,2018-05-15,中证绿色债券指数
2018-05-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.54,-0.09,-0.09,0.0,0.0,58.0,,2018-05-16,中证交易所绿色债券指数
2018-05-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.49,,-0.07,0.0,0.0,,,2018-05-16,中证交易所高等级绿色债券指数
2018-05-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.83,,-0.04,0.0,0.0,,,2018-05-16,中证绿色债券指数
2018-05-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.53,-0.01,-0.01,1.56,1.49,54.0,,2018-05-17,中证交易所绿色债券指数
2018-05-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.49,,-0.01,0.0,0.0,,,2018-05-17,中证交易所高等级绿色债券指数
2018-05-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.81,,-0.01,0.0,0.0,,,2018-05-17,中证绿色债券指数
2018-05-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.51,-0.02,-0.02,1.43,1.4,54.0,,2018-05-18,中证交易所绿色债券指数
2018-05-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.48,,-0.01,0.0,0.0,,,2018-05-18,中证交易所高等级绿色债券指数
2018-05-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.82,,0.01,0.0,0.0,,,2018-05-18,中证绿色债券指数
2018-05-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.56,0.05,0.05,3.9,3.74,54.0,,2018-05-21,中证交易所绿色债券指数
2018-05-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.53,,0.05,0.0,0.0,,,2018-05-21,中证交易所高等级绿色债券指数
2018-05-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.88,,0.05,0.0,0.0,,,2018-05-21,中证绿色债券指数
2018-05-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.52,-0.04,-0.04,1.96,1.89,54.0,,2018-05-22,中证交易所绿色债券指数
2018-05-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.49,,-0.04,0.0,0.0,,,2018-05-22,中证交易所高等级绿色债券指数
2018-05-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.91,,0.03,0.0,0.0,,,2018-05-22,中证绿色债券指数
2018-05-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.4,-0.11,-0.11,0.9,0.87,54.0,,2018-05-23,中证交易所绿色债券指数
2018-05-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,102.39,,-0.1,0.0,0.0,,,2018-05-23,中证交易所高等级绿色债券指数
2018-05-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,103.89,,-0.02,0.0,0.0,,,2018-05-23,中证绿色债券指数
2018-05-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,102.47,0.06,0.06,4.05,4.02,54.0,,2018-05-24,中证交易所绿色债券指数
