股票代码,样本量,均值,标准差,最小值,25%,50% (中位数),75%,最大值,偏度,峰度
sh.601607,2548.0,17.522431673233907,2.143142165154211,12.19906785,16.06933424,17.25899299,18.9068394425,24.76152924,0.33575949544531286,-0.07239453258692974
sh.601608,2398.0,4.32289207177648,1.5788039955933977,2.37810452,3.5394550424999998,3.9242303549999997,4.67618068,18.0937404,3.8897604180573926,22.252509530200186
sh.601611,2200.0,8.657647040536364,2.7043619532398555,4.62849,6.99104329,7.82816,8.90345346,21.92052864,2.017521422015994,3.758775240592987
sh.601615,1558.0,15.4486818967009,5.980620416581883,6.16707396,10.40759592,13.77391887,20.2726377,32.67703004,0.7994056436941169,-0.4938331291625584
sh.601618,2476.0,3.34675571861874,0.8993487719900466,2.0993568,2.81748194,3.15333011,3.7077707925,8.9393738,2.3663930171765566,8.66358658788479
sh.601628,2548.0,27.824504670910517,6.323095497862724,16.70081612,23.1813324675,27.231799119999998,31.7627767775,48.0652175,0.49441513922780655,-0.29304117126318907
sh.601633,2526.0,18.86712588594616,12.651538249004464,4.89617492,8.56977045,12.88329942,26.1342151125,64.94034,1.1946202852663825,1.1959528166983242
sh.601658,1345.0,4.219560812416357,0.4658244288096098,3.25312392,3.8567964,4.18576964,4.4683208,5.5346876,0.5547970418472146,-0.22295193122377377
sh.601668,2548.0,4.346336704132653,0.7563512531999058,2.41635328,3.9637820925,4.382341705,4.86841406,6.2500491,-0.4213327083524206,-0.0581863254878785
sh.601669,2533.0,5.551946978105014,1.6244697474381136,3.02850966,4.47510502,5.30174424,6.61044237,15.17165052,1.5154315016404751,5.116648411210491
sh.601688,2548.0,14.856382886126376,2.4302927857549275,9.63883459,13.05980438,14.698766535,16.27008799,25.85630971,0.912214676576067,1.6471679953888363
sh.601689,2490.0,24.657416956799192,16.419267353442553,6.13588032,10.48874025,16.35132762,38.957192625,73.92022572,0.624792211657874,-0.916733378962427
sh.601696,1296.0,14.166105447955246,5.596796841047769,7.72245516,10.5950009,11.6697555,15.6063178325,37.9262709,1.5906847590677018,1.7284016872992582
sh.601698,1456.0,15.834561818715658,3.6758954756630957,3.87996112,13.130377325000001,15.761398499999999,18.62442252,28.24742355,0.07223310959151101,-0.43248874383419755
sh.601699,2529.0,8.56716134188612,4.793233599151302,3.67337818,4.88298278,6.20171037,11.9030544,25.13817879,1.0646850505781438,0.08807354988331006
sh.601718,2538.0,4.763652064054374,2.832650250858778,2.29248944,2.87549322,3.33886515,6.6244884375,23.83649796,1.8455360608190718,4.285776101083345
sh.601727,2288.0,6.100135440249125,2.7603221741808004,3.48,4.5,5.06281229,7.22,23.762675,2.7912334813802437,10.209566233300707
sh.601728,932.0,5.011542477038626,1.3948210047855585,3.16833792,3.53962752,5.21346851,5.8410212475000005,8.2998858,0.3088077209132343,-0.913231046682581
sh.601766,2510.0,6.843311602250996,2.3933695724992323,4.21626548,5.231703465,6.574967,7.72732618,27.17859768,3.5318996194786223,20.733574516896073
sh.601788,2546.0,14.746048451272584,3.7447259386857654,7.15279358,12.5277545,14.47835487,16.093454765,32.1755742,1.257564057310245,2.9995784257470453
sh.601799,2530.0,96.27730021391305,56.18383802114324,16.16493108,42.59552837,94.27989067,138.0043395675,222.84646272,0.3074663194489944,-1.1384820204298007
sh.601800,2548.0,9.161168026793563,2.21367852351895,5.4721457,7.4669903775,8.93572536,10.396499137500001,17.9974707,0.7374208576166417,0.3711254026999051
sh.601808,2548.0,13.259531367158557,3.077233958141032,7.6231953,11.1098638225,13.19882512,14.9103805925,27.86093046,1.0407951140296559,2.532287661147166
sh.601816,1319.0,5.1026150506141015,0.5714205963838753,4.1215678,4.63298526,5.0617411,5.49157896,7.20894022,0.5443664130115033,0.13260296584345888
sh.601818,2537.0,2.6802419460268037,0.33779898784356305,1.95236694,2.48457531,2.60423856,2.81578894,4.07463704,1.272425328825244,2.1511120718354286
sh.601825,933.0,5.794780572636657,1.2317338061536287,4.30311,4.9297248,5.26619808,6.24832596,9.89311481,1.2436836303947976,0.5831196235970406
sh.601828,1799.0,7.4535719730850465,3.3141864222243727,2.08,4.4274195,8.48867082,9.6408409,19.52554496,0.21680418388921419,-0.5988591672502794
sh.601838,1795.0,10.122724363688022,3.3265024690875324,5.55867504,6.64466857,10.049702,12.52281632,19.92603456,0.39765380909298464,-0.7619648898610012
sh.601857,2548.0,5.6156959378257465,1.61190867710717,3.1376646,4.37431509,5.448061895,6.4700285325,10.10177565,0.5433997131254785,-0.42748892472988365
sh.601865,1546.0,26.339812954126778,11.6827522672774,2.72583648,15.8133473125,25.69262836,34.9234870275,57.24075225,0.1930134593038829,-0.9032916479505575
sh.601866,2440.0,2.7708911453237706,1.0481934360726326,1.51510632,2.25654618,2.47866231,3.0838302225,9.4709055,3.1331286877489957,12.66127271129552
sh.601868,907.0,2.2477508315545753,0.15516633797710164,1.97002365,2.14470555,2.223,2.30204,2.87752131,1.0535275844416219,1.3588279563427377
sh.601872,2448.0,4.574170404930555,1.4612272128720734,2.2959783,3.451520415,4.15854591,5.7878583,9.09801888,0.563798465711604,-0.5912239258979719
sh.601877,2411.0,24.00015456271257,7.868415982661688,12.46417,19.17474219,21.756384,26.479997495,58.14383045,1.7675433953223654,3.286625206844593
sh.601878,1946.0,10.833725859789313,2.55912003972097,5.26365925,9.52357006,10.39455386,11.9445190375,21.29101296,0.9888745209981644,1.7375538872652894
