date,open,high,low,close,volume,amount,品种,交易所,基金代码
2019-08-06,103.0,103.0,100.0,101.8,1010,103500,综合债指数ETF,SH,511280
2019-08-07,102.0,102.5,102.0,102.5,290,29630,综合债指数ETF,SH,511280
2019-08-08,101.5,102.499,101.01,102.0,400,40701,综合债指数ETF,SH,511280
2019-08-09,102.0,103.986,102.0,102.2,800,82349,综合债指数ETF,SH,511280
2019-08-13,104.0,104.0,104.0,104.0,100,10400,综合债指数ETF,SH,511280
2019-08-14,102.556,102.556,100.0,100.0,110,11026,综合债指数ETF,SH,511280
2019-08-16,102.001,102.001,102.001,102.001,500,51001,综合债指数ETF,SH,511280
2019-08-22,101.0,101.0,97.0,99.0,200,19800,综合债指数ETF,SH,511280
2019-08-23,103.499,103.499,103.499,103.499,100,10350,综合债指数ETF,SH,511280
2019-08-30,101.0,103.398,101.0,103.398,600,61340,综合债指数ETF,SH,511280
2019-09-04,103.398,108.0,103.398,105.699,200,21140,综合债指数ETF,SH,511280
2019-09-05,101.0,103.498,101.0,103.0,210,21660,综合债指数ETF,SH,511280
2019-09-06,103.399,103.399,103.399,103.399,100,10340,综合债指数ETF,SH,511280
2019-09-09,102.0,103.373,99.0,102.515,500,50889,综合债指数ETF,SH,511280
2019-09-10,103.0,104.988,102.2,102.2,600,61919,综合债指数ETF,SH,511280
2019-09-11,102.998,102.998,102.103,102.886,410,42209,综合债指数ETF,SH,511280
2019-09-12,102.998,102.999,102.998,102.999,700,72099,综合债指数ETF,SH,511280
2019-09-16,102.999,102.999,102.0,102.0,200,20500,综合债指数ETF,SH,511280
2019-09-18,103.499,103.499,103.499,103.499,100,10350,综合债指数ETF,SH,511280
2019-09-24,102.0,102.0,102.0,102.0,100,10200,综合债指数ETF,SH,511280
2019-09-25,103.499,103.999,103.499,103.999,510,52885,综合债指数ETF,SH,511280
2019-09-26,103.0,104.5,102.5,102.5,500,51630,综合债指数ETF,SH,511280
2019-10-14,102.5,102.5,102.5,102.5,100,10250,综合债指数ETF,SH,511280
2019-10-16,102.0,102.0,100.0,101.0,200,20200,综合债指数ETF,SH,511280
2019-10-21,101.001,101.001,101.001,101.001,100,10100,综合债指数ETF,SH,511280
2019-10-22,103.499,103.499,103.499,103.499,100,10350,综合债指数ETF,SH,511280
2019-10-24,102.001,102.001,102.001,102.001,100,10200,综合债指数ETF,SH,511280
2019-10-29,101.0,101.0,101.0,101.0,100,10100,综合债指数ETF,SH,511280
2019-10-30,102.8,102.8,102.8,102.8,100,10280,综合债指数ETF,SH,511280
2019-11-04,101.051,101.051,101.051,101.051,200,20210,综合债指数ETF,SH,511280
2019-11-07,101.6,101.6,101.6,101.6,100,10160,综合债指数ETF,SH,511280
2019-11-08,101.001,101.001,101.001,101.001,80,8080,综合债指数ETF,SH,511280
2019-11-26,102.0,102.0,102.0,102.0,100,10200,综合债指数ETF,SH,511280
2019-11-27,100.5,103.0,100.5,103.0,310,31510,综合债指数ETF,SH,511280
2019-12-03,103.0,103.0,103.0,103.0,300,30900,综合债指数ETF,SH,511280
2019-12-04,101.002,101.501,101.002,101.501,110,11115,综合债指数ETF,SH,511280
2019-12-06,101.502,103.992,101.3,101.3,620,63428,综合债指数ETF,SH,511280
2019-12-10,102.99,102.99,101.3,101.3,110,11312,综合债指数ETF,SH,511280
2019-12-11,101.9,102.1,101.301,102.0,510,52023,综合债指数ETF,SH,511280
2019-12-12,102.2,102.499,102.2,102.499,200,20470,综合债指数ETF,SH,511280
2019-12-16,102.998,103.999,102.998,103.999,300,31000,综合债指数ETF,SH,511280
2019-12-17,103.997,103.999,102.0,102.0,410,42419,综合债指数ETF,SH,511280
2019-12-18,103.0,103.998,102.016,102.016,510,52919,综合债指数ETF,SH,511280
2019-12-23,103.999,103.999,103.999,103.999,1000,103999,综合债指数ETF,SH,511280
2019-12-24,103.999,103.999,103.999,103.999,1990,206958,综合债指数ETF,SH,511280
2019-12-25,102.0,102.0,102.0,102.0,90,9180,综合债指数ETF,SH,511280
2019-12-26,102.001,102.001,102.001,102.001,300,30600,综合债指数ETF,SH,511280
2019-12-27,101.006,103.5,101.006,103.5,1700,173524,综合债指数ETF,SH,511280
2019-12-30,103.997,105.0,103.997,105.0,600,62499,综合债指数ETF,SH,511280
2020-01-02,102.001,102.001,102.001,102.001,10,1020,综合债指数ETF,SH,511280
2020-01-09,102.022,104.985,102.022,104.98,1390,145348,综合债指数ETF,SH,511280
2020-01-14,104.88,106.0,104.88,105.615,3100,327364,综合债指数ETF,SH,511280
2020-01-16,106.6,106.6,100.08,100.08,110,11661,综合债指数ETF,SH,511280
2020-01-20,102.2,102.2,102.0,102.0,200,20420,综合债指数ETF,SH,511280
2020-01-21,103.5,108.467,102.467,108.467,203796,22101545,综合债指数ETF,SH,511280
2020-02-03,102.002,102.002,102.002,102.002,400,40801,综合债指数ETF,SH,511280
2020-02-05,104.0,107.0,104.0,107.0,300,31500,综合债指数ETF,SH,511280
2020-02-06,106.9,106.9,106.9,106.9,100,10690,综合债指数ETF,SH,511280
2020-02-13,103.01,103.01,103.01,103.01,10,1030,综合债指数ETF,SH,511280
2020-02-17,103.021,103.021,103.021,103.021,10,1030,综合债指数ETF,SH,511280
2020-02-21,106.0,106.0,106.0,106.0,1000,106000,综合债指数ETF,SH,511280
2020-02-25,103.001,104.0,103.0,104.0,3130,324475,综合债指数ETF,SH,511280
2020-02-27,105.0,105.0,105.0,105.0,200,21000,综合债指数ETF,SH,511280
2020-02-28,103.028,103.951,103.028,103.951,120,12456,综合债指数ETF,SH,511280
2020-03-10,104.901,104.901,104.5,104.5,310,32515,综合债指数ETF,SH,511280
2020-03-11,104.501,104.501,104.501,104.501,10,1045,综合债指数ETF,SH,511280
2020-03-13,105.0,105.5,105.0,105.5,250,26325,综合债指数ETF,SH,511280
2020-03-19,105.5,105.5,105.4,105.4,230,24255,综合债指数ETF,SH,511280
2020-03-23,106.0,106.0,104.011,104.011,200,21001,综合债指数ETF,SH,511280
2020-03-25,105.3,105.3,105.3,105.3,180,18954,综合债指数ETF,SH,511280
2020-03-26,105.5,105.5,105.5,105.5,100,10550,综合债指数ETF,SH,511280
2020-03-30,105.9,105.977,105.9,105.977,290,30726,综合债指数ETF,SH,511280
2020-03-31,106.0,106.0,104.521,104.521,290,30459,综合债指数ETF,SH,511280
2020-04-01,105.5,106.0,105.5,106.0,200,21150,综合债指数ETF,SH,511280
2020-04-02,105.501,107.998,105.501,107.998,200,21350,综合债指数ETF,SH,511280
2020-04-03,105.666,105.666,105.666,105.666,100,10567,综合债指数ETF,SH,511280
2020-04-07,106.0,106.0,106.0,106.0,100,10600,综合债指数ETF,SH,511280
2020-04-08,105.016,105.016,105.016,105.016,10,1050,综合债指数ETF,SH,511280
2020-04-09,106.788,108.788,106.788,107.188,1200,128546,综合债指数ETF,SH,511280
2020-04-10,107.018,107.018,107.018,107.018,400,42807,综合债指数ETF,SH,511280
2020-04-15,107.07,107.07,107.07,107.07,100,10707,综合债指数ETF,SH,511280
2020-04-16,105.5,105.5,105.5,105.5,100,10550,综合债指数ETF,SH,511280
2020-04-17,107.188,107.188,107.188,107.188,100,10719,综合债指数ETF,SH,511280
2020-04-20,107.499,107.499,107.499,107.499,100,10750,综合债指数ETF,SH,511280
2020-04-21,106.0,106.0,106.0,106.0,10,1060,综合债指数ETF,SH,511280
2020-04-22,107.799,107.799,105.016,107.798,400,42563,综合债指数ETF,SH,511280
2020-04-27,107.8,107.8,107.8,107.8,200,21560,综合债指数ETF,SH,511280
2020-04-28,108.11,108.11,106.016,107.063,200,21413,综合债指数ETF,SH,511280
2020-04-29,109.97,109.97,106.224,109.656,220,24087,综合债指数ETF,SH,511280
2020-04-30,110.888,110.888,110.888,110.888,100,11089,综合债指数ETF,SH,511280
2020-05-11,106.615,108.0,106.615,107.666,500,53828,综合债指数ETF,SH,511280
2020-05-12,108.157,108.157,108.157,108.157,100,10816,综合债指数ETF,SH,511280
2020-05-19,106.505,106.998,106.505,106.998,1300,138663,综合债指数ETF,SH,511280
2020-05-22,106.9,106.9,106.9,106.9,200,21380,综合债指数ETF,SH,511280
2020-05-25,106.9,108.098,106.9,107.546,400,43009,综合债指数ETF,SH,511280
2020-06-17,107.0,107.0,107.0,107.0,200,21400,综合债指数ETF,SH,511280
2020-06-24,103.669,106.649,103.669,106.649,300,31399,综合债指数ETF,SH,511280
2020-06-29,104.888,104.998,104.888,104.998,200,20989,综合债指数ETF,SH,511280
2020-06-30,101.898,104.99,101.898,104.9,1300,135830,综合债指数ETF,SH,511280
2020-07-03,100.406,104.9,100.406,104.9,200,20531,综合债指数ETF,SH,511280
2020-07-07,104.894,104.896,104.894,104.895,400,41958,综合债指数ETF,SH,511280
2020-07-21,95.668,107.666,95.668,104.973,700,72038,综合债指数ETF,SH,511280
2020-07-31,106.168,106.168,106.168,106.168,200,21234,综合债指数ETF,SH,511280
2020-08-03,107.155,107.155,105.5,106.498,400,42465,综合债指数ETF,SH,511280
2020-08-04,106.299,106.498,106.299,106.349,400,42540,综合债指数ETF,SH,511280
2020-08-06,106.3,106.3,106.3,106.3,200,21260,综合债指数ETF,SH,511280
2020-08-10,106.3,106.3,106.3,106.3,100,10630,综合债指数ETF,SH,511280
2020-08-11,104.01,104.01,104.01,104.01,100,10401,综合债指数ETF,SH,511280
2020-08-12,106.2,106.2,106.2,106.2,100,10620,综合债指数ETF,SH,511280
2020-08-13,102.637,106.099,102.637,106.099,110,11636,综合债指数ETF,SH,511280
2020-08-14,102.0,105.9,102.0,105.9,200,20790,综合债指数ETF,SH,511280
2020-08-17,102.2,106.0,102.2,105.99,300,31419,综合债指数ETF,SH,511280
2020-08-18,103.406,105.501,103.406,105.501,200,20891,综合债指数ETF,SH,511280
2020-08-19,105.505,105.997,105.5,105.997,300,31700,综合债指数ETF,SH,511280
2020-08-20,105.45,105.45,105.45,105.45,100,10545,综合债指数ETF,SH,511280
2020-08-21,105.98,105.98,105.455,105.455,200,21144,综合债指数ETF,SH,511280
2020-08-24,105.1,105.888,105.1,105.888,200,21099,综合债指数ETF,SH,511280
2020-08-25,106.0,108.7,105.1,105.1,300,31980,综合债指数ETF,SH,511280
2020-08-26,105.888,105.888,105.88,105.88,200,21177,综合债指数ETF,SH,511280
2020-08-27,105.401,105.998,105.401,105.497,300,31690,综合债指数ETF,SH,511280
2020-08-28,103.01,106.0,103.01,105.3,500,52282,综合债指数ETF,SH,511280
2020-08-31,105.99,105.99,105.112,105.5,700,73816,综合债指数ETF,SH,511280
2020-09-01,105.555,105.555,105.0,105.011,840,88335,综合债指数ETF,SH,511280
2020-09-02,105.2,105.2,105.2,105.2,200,21040,综合债指数ETF,SH,511280
2020-09-07,105.2,105.2,105.2,105.2,100,10520,综合债指数ETF,SH,511280
2020-09-09,105.2,105.2,105.2,105.2,400,42080,综合债指数ETF,SH,511280
2020-09-14,105.4,105.5,105.4,105.45,200,21090,综合债指数ETF,SH,511280
2020-09-15,104.5,104.5,104.005,104.253,200,20851,综合债指数ETF,SH,511280
2020-09-21,104.801,104.801,104.8,104.801,200,20960,综合债指数ETF,SH,511280
2020-09-23,104.801,105.0,104.801,105.0,400,41940,综合债指数ETF,SH,511280
2020-10-12,105.392,105.392,105.392,105.392,100,10539,综合债指数ETF,SH,511280
2020-10-19,105.38,105.392,105.38,105.392,300,31616,综合债指数ETF,SH,511280
2020-10-30,105.001,105.388,105.001,105.195,100,10519,综合债指数ETF,SH,511280
2020-11-02,105.388,105.388,104.602,104.602,400,42038,综合债指数ETF,SH,511280
2020-11-03,104.8,104.8,104.8,104.8,800,83840,综合债指数ETF,SH,511280
2020-11-05,105.8,105.8,104.8,104.8,300,31540,综合债指数ETF,SH,511280
2020-11-09,104.58,104.58,104.58,104.58,190,19870,综合债指数ETF,SH,511280
2020-11-10,105.8,105.8,105.8,105.8,100,10580,综合债指数ETF,SH,511280
2020-11-16,105.399,105.399,105.399,105.399,100,10540,综合债指数ETF,SH,511280
2020-12-01,103.0,104.801,103.0,104.8,340,35444,综合债指数ETF,SH,511280
2020-12-04,104.0,104.0,104.0,104.0,100,10400,综合债指数ETF,SH,511280
2020-12-10,104.8,104.8,104.8,104.8,100,10480,综合债指数ETF,SH,511280
2020-12-16,104.81,108.0,104.8,108.0,3200,336556,综合债指数ETF,SH,511280
2020-12-17,108.0,108.0,108.0,108.0,100,10800,综合债指数ETF,SH,511280
2020-12-18,108.0,108.9,108.0,108.9,1540,167572,综合债指数ETF,SH,511280
2020-12-24,109.5,109.5,109.5,109.5,200,21900,综合债指数ETF,SH,511280
2020-12-25,109.0,110.0,109.0,110.0,600,65700,综合债指数ETF,SH,511280
2020-12-28,110.4,110.4,110.4,110.4,200,22080,综合债指数ETF,SH,511280
2020-12-29,110.5,111.0,110.5,111.0,500,55350,综合债指数ETF,SH,511280
2020-12-30,111.2,111.2,111.2,111.2,300,33360,综合债指数ETF,SH,511280
2021-01-12,112.0,112.0,112.0,112.0,100,11200,综合债指数ETF,SH,511280
2021-01-18,104.5,104.5,104.5,104.5,10,1045,综合债指数ETF,SH,511280
2021-01-19,112.0,112.0,112.0,112.0,10,1120,综合债指数ETF,SH,511280
2021-01-20,123.07,123.07,112.0,117.535,200,23507,综合债指数ETF,SH,511280
2021-01-27,117.535,117.535,112.3,113.99,2700,304433,综合债指数ETF,SH,511280
2021-01-28,108.217,108.312,108.217,108.312,200,21653,综合债指数ETF,SH,511280
2021-01-29,107.0,109.0,107.0,109.0,1100,117900,综合债指数ETF,SH,511280
2021-02-01,109.1,109.1,109.1,109.1,100,10910,综合债指数ETF,SH,511280
2021-02-03,109.05,109.05,109.05,109.05,100,10905,综合债指数ETF,SH,511280
2021-02-05,108.006,110.288,108.006,110.288,200,21829,综合债指数ETF,SH,511280
2021-02-09,110.678,110.678,110.678,110.678,100,11068,综合债指数ETF,SH,511280
2021-02-10,105.335,108.578,105.335,108.578,200,21391,综合债指数ETF,SH,511280
2021-02-18,110.688,110.688,110.688,110.688,100,11069,综合债指数ETF,SH,511280
2021-02-19,108.0,109.268,107.506,109.268,600,65070,综合债指数ETF,SH,511280
2021-02-22,111.248,111.248,111.248,111.248,100,11125,综合债指数ETF,SH,511280
2021-02-24,109.399,110.468,109.399,110.468,400,43917,综合债指数ETF,SH,511280
2021-02-25,100.463,110.462,100.463,105.463,200,21093,综合债指数ETF,SH,511280
2021-02-26,110.348,110.348,108.301,108.301,500,54962,综合债指数ETF,SH,511280
2021-03-01,109.0,109.0,109.0,109.0,100,10900,综合债指数ETF,SH,511280
2021-03-11,109.898,109.898,109.898,109.898,100,10990,综合债指数ETF,SH,511280
2021-03-19,107.0,107.0,107.0,107.0,10,1070,综合债指数ETF,SH,511280
2021-03-24,107.5,108.996,107.5,108.996,200,21650,综合债指数ETF,SH,511280
2021-04-01,108.6,110.989,108.6,110.989,200,21959,综合债指数ETF,SH,511280
2021-04-02,111.111,111.111,111.111,111.111,100,11111,综合债指数ETF,SH,511280
2021-04-12,111.1,111.1,109.988,110.939,910,100797,综合债指数ETF,SH,511280
2021-04-13,111.498,111.498,111.498,111.498,100,11150,综合债指数ETF,SH,511280
2021-04-15,111.498,116.8,111.498,116.8,300,33980,综合债指数ETF,SH,511280
