date,open,high,low,close,volume,amount,品种,交易所,基金代码
2024-03-28,104.33,104.404,104.33,104.365,9019100,941403443,高等级同业存单ETF,SZ,159649
2024-03-29,104.4,104.405,104.324,104.405,11909750,1243156136,高等级同业存单ETF,SZ,159649
2024-04-01,104.402,104.402,104.352,104.358,16902300,1763863339,高等级同业存单ETF,SZ,159649
2024-04-02,104.357,104.402,104.357,104.402,12288000,1282796873,高等级同业存单ETF,SZ,159649
2024-04-03,104.425,104.5,104.425,104.497,14516450,1516648421,高等级同业存单ETF,SZ,159649
2024-04-08,104.497,104.577,104.451,104.557,17239800,1801982861,高等级同业存单ETF,SZ,159649
2024-04-09,104.585,104.629,104.557,104.622,14273300,1493121756,高等级同业存单ETF,SZ,159649
2024-04-10,104.596,104.625,104.552,104.619,6326800,661706016,高等级同业存单ETF,SZ,159649
2024-04-11,104.619,104.666,104.618,104.65,14574900,1525343563,高等级同业存单ETF,SZ,159649
2024-04-12,104.652,104.733,104.652,104.723,5517100,577781292,高等级同业存单ETF,SZ,159649
2024-04-15,104.723,104.772,104.693,104.693,4094600,428774485,高等级同业存单ETF,SZ,159649
2024-04-16,104.693,104.703,104.623,104.655,5826120,609656626,高等级同业存单ETF,SZ,159649
2024-04-17,104.605,104.674,104.599,104.642,6410900,670902296,高等级同业存单ETF,SZ,159649
2024-04-18,104.648,104.722,104.642,104.722,6346888,664338440,高等级同业存单ETF,SZ,159649
2024-04-19,104.732,104.756,104.725,104.753,4832300,506136124,高等级同业存单ETF,SZ,159649
2024-04-22,104.779,104.816,104.76,104.815,20013200,2097416004,高等级同业存单ETF,SZ,159649
2024-04-23,104.821,104.889,104.821,104.888,4070760,426917311,高等级同业存单ETF,SZ,159649
