date,sh.600000,sh.600004,sh.600005,sh.600008,sh.600009,sh.600010,sh.600011,sh.600015,sh.600016,sh.600018,sh.600019,sh.600021,sh.600022,sh.600023,sh.600025,sh.600026,sh.600027,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600037,sh.600038,sh.600039,sh.600048,sh.600050,sh.600058,sh.600060,sh.600061,sh.600066,sh.600068,sh.600074,sh.600079,sh.600085,sh.600089,sh.600098,sh.600100,sh.600104,sh.600108,sh.600109,sh.600111,sh.600115,sh.600118,sh.600132,sh.600143,sh.600150,sh.600153,sh.600157,sh.600160,sh.600161,sh.600166,sh.600170,sh.600176,sh.600177,sh.600183,sh.600188,sh.600196,sh.600208,sh.600219,sh.600221,sh.600233,sh.600252,sh.600256,sh.600267,sh.600271,sh.600276,sh.600277,sh.600297,sh.600299,sh.600309,sh.600315,sh.600316,sh.600317,sh.600332,sh.600339,sh.600340,sh.600346,sh.600348,sh.600350,sh.600352,sh.600362,sh.600369,sh.600372,sh.600373,sh.600376,sh.600377,sh.600383,sh.600390,sh.600395,sh.600398,sh.600406,sh.600415,sh.600426,sh.600436,sh.600438,sh.600446,sh.600460,sh.600482,sh.600485,sh.600487,sh.600489,sh.600497,sh.600498,sh.600515,sh.600516,sh.600518,sh.600519,sh.600521,sh.600522,sh.600535,sh.600547,sh.600549,sh.600566,sh.600570,sh.600578,sh.600582,sh.600583,sh.600584,sh.600585,sh.600588,sh.600597,sh.600600,sh.600606,sh.600633,sh.600637,sh.600642,sh.600648,sh.600649,sh.600654,sh.600655,sh.600660,sh.600663,sh.600664,sh.600666,sh.600674,sh.600682,sh.600685,sh.600688,sh.600690,sh.600703,sh.600704,sh.600705,sh.600717,sh.600718,sh.600732,sh.600733,sh.600737,sh.600739,sh.600741,sh.600745,sh.600754,sh.600760,sh.600763,sh.600783,sh.600795,sh.600803,sh.600804,sh.600809,sh.600816,sh.600820,sh.600827,sh.600832,sh.600837,sh.600839,sh.600845,sh.600848,sh.600863,sh.600867,sh.600871,sh.600872,sh.600873,sh.600875,sh.600880,sh.600884,sh.600886,sh.600887,sh.600893,sh.600895,sh.600900,sh.600905,sh.600909,sh.600918,sh.600919,sh.600926,sh.600928,sh.600938,sh.600941,sh.600958,sh.600959,sh.600968,sh.600977,sh.600989,sh.600998,sh.600999,sh.601006,sh.601009,sh.601012,sh.601016,sh.601018,sh.601021,sh.601059,sh.601066,sh.601077,sh.601088,sh.601098,sh.601099,sh.601100,sh.601106,sh.601108,sh.601111,sh.601117,sh.601118,sh.601127,sh.601136,sh.601138,sh.601155,sh.601158,sh.601162,sh.601163,sh.601166,sh.601168,sh.601169,sh.601179,sh.601186,sh.601198,sh.601211,sh.601212,sh.601216,sh.601225,sh.601228,sh.601229,sh.601231,sh.601236,sh.601238,sh.601258,sh.601288,sh.601298,sh.601299,sh.601318,sh.601319,sh.601328,sh.601333,sh.601336,sh.601360,sh.601375,sh.601377,sh.601390,sh.601398,sh.601555,sh.601577,sh.601600,sh.601601,sh.601607,sh.601608,sh.601611,sh.601615,sh.601618,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601688,sh.601689,sh.601696,sh.601698,sh.601699,sh.601718,sh.601727,sh.601728,sh.601766,sh.601788,sh.601799,sh.601800,sh.601808,sh.601816,sh.601818,sh.601825,sh.601828,sh.601838,sh.601857,sh.601865,sh.601866,sh.601868,sh.601872,sh.601877,sh.601878,sh.601881,sh.601888,sh.601898,sh.601899,sh.601901,sh.601916,sh.601919,sh.601928,sh.601929,sh.601933,sh.601939,sh.601958,sh.601966,sh.601969,sh.601985,sh.601988,sh.601989,sh.601990,sh.601991,sh.601992,sh.601995,sh.601997,sh.601998,sh.603000,sh.603019,sh.603087,sh.603156,sh.603160,sh.603185,sh.603195,sh.603233,sh.603259,sh.603260,sh.603288,sh.603290,sh.603296,sh.603338,sh.603369,sh.603392,sh.603486,sh.603501,sh.603517,sh.603658,sh.603659,sh.603699,sh.603799,sh.603806,sh.603833,sh.603858,sh.603882,sh.603885,sh.603899,sh.603939,sh.603986,sh.603993,sh.605117,sh.605499,sh.688005,sh.688008,sh.688009,sh.688012,sh.688036,sh.688041,sh.688065,sh.688082,sh.688111,sh.688126,sh.688169,sh.688187,sh.688223,sh.688256,sh.688271,sh.688303,sh.688363,sh.688396,sh.688472,sh.688506,sh.688561,sh.688599,sh.688981,sz.000001,sz.000002,sz.000008,sz.000009,sz.000024,sz.000027,sz.000039,sz.000046,sz.000060,sz.000061,sz.000063,sz.000066,sz.000069,sz.000100,sz.000156,sz.000157,sz.000166,sz.000301,sz.000333,sz.000338,sz.000400,sz.000401,sz.000402,sz.000408,sz.000413,sz.000415,sz.000423,sz.000425,sz.000503,sz.000536,sz.000538,sz.000539,sz.000540,sz.000553,sz.000555,sz.000559,sz.000568,sz.000581,sz.000596,sz.000598,sz.000617,sz.000623,sz.000625,sz.000627,sz.000629,sz.000630,sz.000651,sz.000656,sz.000661,sz.000671,sz.000686,sz.000703,sz.000708,sz.000709,sz.000712,sz.000718,sz.000723,sz.000725,sz.000728,sz.000729,sz.000733,sz.000738,sz.000750,sz.000768,sz.000776,sz.000778,sz.000783,sz.000786,sz.000792,sz.000793,sz.000800,sz.000807,sz.000825,sz.000826,sz.000831,sz.000839,sz.000858,sz.000860,sz.000869,sz.000876,sz.000877,sz.000878,sz.000883,sz.000895,sz.000898,sz.000917,sz.000937,sz.000938,sz.000959,sz.000960,sz.000961,sz.000963,sz.000970,sz.000975,sz.000977,sz.000983,sz.000999,sz.001289,sz.001965,sz.001979,sz.002001,sz.002007,sz.002008,sz.002010,sz.002024,sz.002027,sz.002028,sz.002032,sz.002038,sz.002044,sz.002049,sz.002050,sz.002051,sz.002064,sz.002065,sz.002074,sz.002081,sz.002085,sz.002120,sz.002129,sz.002131,sz.002142,sz.002146,sz.002152,sz.002153,sz.002157,sz.002174,sz.002179,sz.002180,sz.002183,sz.002195,sz.002202,sz.002230,sz.002236,sz.002241,sz.002252,sz.002271,sz.002292,sz.002294,sz.002299,sz.002304,sz.002310,sz.002311,sz.002344,sz.002352,sz.002353,sz.002371,sz.002375,sz.002384,sz.002385,sz.002399,sz.002400,sz.002410,sz.002411,sz.002414,sz.002415,sz.002416,sz.002422,sz.002424,sz.002426,sz.002429,sz.002450,sz.002456,sz.002459,sz.002460,sz.002463,sz.002465,sz.002466,sz.002468,sz.002470,sz.002475,sz.002493,sz.002500,sz.002508,sz.002555,sz.002558,sz.002568,sz.002570,sz.002572,sz.002594,sz.002600,sz.002601,sz.002602,sz.002603,sz.002607,sz.002608,sz.002624,sz.002625,sz.002648,sz.002653,sz.002673,sz.002709,sz.002714,sz.002736,sz.002739,sz.002756,sz.002773,sz.002791,sz.002797,sz.002812,sz.002821,sz.002831,sz.002839,sz.002841,sz.002916,sz.002920,sz.002925,sz.002938,sz.002939,sz.002945,sz.002958,sz.003816,sz.300002,sz.300003,sz.300014,sz.300015,sz.300017,sz.300024,sz.300027,sz.300033,sz.300058,sz.300059,sz.300070,sz.300072,sz.300085,sz.300104,sz.300122,sz.300124,sz.300133,sz.300136,sz.300142,sz.300144,sz.300146,sz.300168,sz.300182,sz.300207,sz.300223,sz.300251,sz.300274,sz.300296,sz.300308,sz.300315,sz.300316,sz.300347,sz.300394,sz.300408,sz.300413,sz.300418,sz.300433,sz.300442,sz.300450,sz.300454,sz.300496,sz.300498,sz.300502,sz.300529,sz.300558,sz.300595,sz.300601,sz.300628,sz.300661,sz.300676,sz.300677,sz.300750,sz.300751,sz.300759,sz.300760,sz.300763,sz.300769,sz.300782,sz.300832,sz.300866,sz.300896,sz.300919,sz.300957,sz.300979,sz.300999,sz.301269
2015-01-05,7.57377493,7.1020264,3.74322546,4.16218803,18.78260958,3.05527398,6.96928752,5.87359784,5.38330562,4.87389944,4.41586809,6.73083714,2.29671734,4.9477021,,7.96527612,4.74174222,3.75295536,5.33355875,25.83594526,8.44913158,10.67004588,12.88581827,35.68920408,2.7694535,7.8908067,4.32099532,18.3754236,9.5426045,,8.8443933,7.77424065,5.77,11.85540216,19.7099392,7.3478656,6.8108931,11.60440484,14.9544125,9.4497632,17.9749509,18.20516997,5.3617995,27.96021977,12.5651295,5.847903,36.14596454,6.15032896,3.618456,4.42295928,7.19466564,3.2026834,3.21042757,3.4368514,3.24018976,4.17021285,3.906474,19.07833053,6.61150719,2.63241472,3.52931488,4.98883764,4.7742543,5.34661425,15.90768004,14.03591595,8.9376481,6.4324683,5.3639367,7.72823619,15.09344782,32.33688108,28.22876112,4.59836114,,5.55693695,14.3941446,1.95099616,4.27042944,3.14591596,8.2763206,16.80341988,9.15909596,26.2014676,9.35594506,7.68951766,4.47123264,7.8935038,8.23938136,8.36866362,5.85317873,7.12859252,5.46038982,4.32274696,21.99742655,3.85591726,14.4413754,5.6889184,12.24348916,39.55086227,,9.5121498,5.26767608,14.32210368,5.56532634,4.3165917,7.250704,146.85272004,7.70716232,5.64378125,23.51007838,10.4051565,18.33558795,13.42285164,16.20919236,4.675073,4.96280736,9.0172404,,14.52881542,9.053226,15.6366342,36.10539394,9.5729353,16.0241008,22.2110161,4.50668393,25.85361207,,10.31276015,8.9962169,8.854209,13.15584084,,4.89046194,7.97727834,7.58186536,34.50581624,3.634933,7.77706952,8.45013465,,7.49203443,7.98243345,15.35119101,5.16102336,11.55099852,7.05554046,20.28628056,10.47334304,,,5.15417594,16.4817774,24.9284488,3.5904453,8.96050381,17.76985583,15.51249024,4.05085344,5.7388194,15.77969616,13.86888576,19.53290868,4.59568632,,8.37032368,3.2723524,6.73888228,5.81,9.78087726,4.51329804,18.15096312,10.76356736,5.33229794,9.39484314,10.61229696,28.2191404,11.86160245,7.5865803,,,,,,,,,,,,,,5.45594823,18.85687917,5.8900128,3.54715469,1.9582016,3.96207774,3.7886346,,,,,10.45843776,10.22009361,8.18398353,6.07648861,5.74,,8.1118079,7.7326998,8.77062504,,,,,5.73916442,,,9.92683097,7.64965704,3.74779546,7.001637,11.450205,,,,,4.33348392,,,12.47196828,,5.36494143,2.9664361,2.13372335,,7.81,26.44777856,,3.80731725,4.09415216,38.15311621,8.82784008,,11.14316608,6.98394785,2.86435468,15.68040978,,6.2642521,23.22684416,13.76702784,4.61326218,,,4.0847184,28.65189502,12.00812634,,3.51287996,6.8056638,18.77199597,,,,6.1999533,5.96268996,8.09831964,,5.31755172,23.7856608,16.54045352,10.4272894,19.7985117,,2.78074464,,,,8.19864249,,4.21661184,,4.3866335,19.15694916,,,20.64253176,5.89025415,2.93031855,12.85025976,,3.27674976,7.19950455,5.7080502,4.12529952,3.90209112,8.27318733,,15.44277339,,2.44948002,9.3004602,,5.68057082,4.2438783,,,5.03993424,19.58950522,9.73367716,,,,,,,,,9.29807445,,,,9.81700652,,,,,,,14.1552885,,5.665758,,,,,,,,2.7501354,,,,,,,,,,,,,,,,,,,,,,,,,,8.45803134,10.11725505,4.9043085,,27.93743314,5.1068319,9.7579898,9.3513105,5.90720256,12.34861368,14.24789995,5.8625589,6.85033986,2.94874294,19.49713675,4.62485311,,4.62452625,13.82813532,5.13212004,19.10908176,10.89395622,9.38333565,8.24612256,,6.4719095,30.309324,4.17849768,31.63,9.2384141,34.20286485,5.66136186,2.94406057,13.5398142,17.83317,6.50061874,16.5947688,17.32577028,33.71292828,6.3950976,5.94414821,21.99846348,7.74742215,,3.76,2.90085614,11.058636,3.75174,34.35056694,4.92952127,15.9985404,4.516027,4.15707303,3.2076,25.65479286,3.62569867,4.40226248,2.98019834,14.23788813,7.71263184,13.0914333,16.1811351,9.26282728,18.40534945,19.68595854,4.7943168,12.77924424,10.8308184,15.57116116,11.3789011,13.85840316,5.3793132,4.4017688,19.20752847,31.85991504,4.46189716,18.1325969,14.17507088,31.7325576,6.3468244,8.45866885,14.13893716,,11.44417992,4.02193512,16.72840004,3.65264942,,4.08140191,17.80626112,5.0092224,12.78762,13.538196,6.73946,,4.67622024,11.1961773,,,,4.87255152,9.1181061,14.74570727,,9.00732456,1.58959108,9.877169,9.54644706,15.99423304,,17.1611328,,17.25457608,4.92067565,8.42708877,11.77225536,10.16983968,4.41380708,4.16975024,7.32804125,2.14297776,7.506238,6.18370256,,8.104446,,15.48695736,5.414865,,6.9197284,2.91965446,8.34885139,11.8361698,8.07269204,11.77487334,12.2298096,5.05871406,14.75084535,18.80429621,9.99423151,45.16076288,7.362117,7.88843205,15.04588888,6.90551757,29.03022924,18.36544654,12.60530376,6.95095632,5.32326912,14.94281712,8.11923232,9.917154,,3.06726855,8.52612848,6.46100284,12.75894672,12.6923317,3.77771022,2.90706416,9.400536,7.62084243,6.0729855,3.49620028,3.94217196,8.50117898,7.54222608,14.22857367,6.4107475,3.68774757,1.7134362,12.83985697,9.3958579,5.63448,,9.02662385,16.05,8.73508196,12.7912059,2.520234,3.71474208,,9.0413496,3.13950118,9.21887449,9.971598,,3.96389916,15.82304409,14.78654352,2.27696256,2.2330917,8.51835504,,,,,,,,,,,,,,,,,,,10.77376911,10.199808,3.36355806,2.06216465,6.6754877,17.64316973,13.2574245,14.0775408,7.23674004,3.09303393,13.0189273,6.09108975,13.795992,8.0344194,6.07786982,9.1695772,10.62010362,,6.38522136,,9.70610784,,4.81134816,4.6846389,15.37798104,8.40209136,5.93607194,3.1597492,4.48757426,,6.98851413,,,10.6121275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,7.60205287,7.12641104,3.6737226,4.5787511,18.38005974,2.97765732,6.76825038,5.7694868,5.20352918,4.93262112,4.23852399,6.63245706,2.2753856,4.8738558,,8.30976591,4.56441945,3.679368,5.42897125,25.87321581,8.2132635,10.50372622,13.19283232,38.26925958,2.77952424,7.56589113,4.24706194,17.4776016,9.6687877,,8.7485391,7.63799985,5.81,12.15961968,21.43455888,7.71525888,6.6732993,11.65259589,15.61919375,9.68724416,17.6052861,17.70000368,5.4680694,29.33356851,12.62605134,6.20307225,36.81008926,5.9803008,3.6335329,4.6155506,7.42410828,3.2075507,3.14268115,3.384613,3.26465428,4.10820225,4.1624154,19.85451781,6.16889583,2.76500224,3.55840264,5.1336324,4.9176253,5.27428125,16.45718421,14.2078923,9.1266827,6.34810806,5.5992831,7.59220563,15.34350919,33.57715056,30.48231768,4.71166778,,5.44815515,13.72203195,1.96846032,4.28355576,3.27127504,8.3915362,16.20684876,8.88360256,27.0524716,9.72825238,7.280427,4.66406208,7.36504041,8.33518812,8.24737864,6.02720783,7.376047,5.37309342,4.27349568,22.87284703,3.87595841,15.8845422,5.72815232,12.585433,39.78051888,,9.52032175,5.09854944,14.5296704,5.66688339,4.30825046,7.564976,143.45187441,8.08769676,5.7772125,24.63498956,10.5223977,17.90749968,13.97438124,17.00369928,4.61034122,4.91325552,8.74103664,,14.13181826,9.53103515,15.8873044,36.34348886,9.5729353,16.52185216,22.0383762,4.43971983,25.64923569,,10.34236616,9.04082624,8.97680574,13.05758436,,4.99283876,8.1096813,7.6109518,33.81355488,3.4879889,7.9171268,8.91157545,,7.33360521,8.04828735,15.91661241,5.259195,11.2539402,6.85657728,20.08193158,11.15828224,,,5.56494518,16.60012596,25.7383984,3.50160954,9.01154004,18.319439,15.73622808,3.9864672,5.7320037,15.82314246,14.17774744,19.23844272,4.72752978,,8.63050248,3.2446206,6.95982924,5.7,10.46136501,4.4032176,18.32482292,10.9272352,5.36383134,9.20051862,10.65508848,29.4731117,12.29457349,7.37621895,,,,,,,,,,,,,,5.67517422,18.48600803,6.40538892,3.47481299,1.99237776,3.98819313,3.8685636,,,,,10.71146448,10.51437345,8.0028961,5.89686638,5.7,,8.4505841,7.56699909,9.03729945,,,,,6.13365244,,,9.99744269,7.36354782,3.67644124,7.18566,12.01508178,,,,,4.3808444,,,12.7573296,,5.44234902,2.98588814,2.16663425,,8.59,25.60392218,,3.7263105,4.36938928,36.29198859,8.9913186,,10.8912594,7.0068962,2.8869978,15.23320932,,6.14270691,21.88683392,14.2609837,4.6196784,,,3.9631494,27.2314872,11.95443474,,3.38365958,6.68946954,18.97828164,,,,6.0729251,5.90781858,8.25040076,,5.84779192,23.1961455,16.73258128,10.242463,19.15494834,,2.72987736,,,,8.06073429,,4.40602995,,4.8259625,19.06667136,,,22.01395104,5.8360731,3.01060125,12.4510653,,3.4641171,7.37702658,5.82980895,4.11624288,3.84570252,8.06455215,,15.51861267,,2.52706536,9.5275415,,5.47342518,4.1150319,,,4.89787727,20.3454604,10.00800324,,,,,,,,,9.5388384,,,,9.72436088,,,,,,,14.4135705,,5.766567,,,,,,,,2.8300978,,,,,,,,,,,,,,,,,,,,,,,,,,8.33131926,9.7440498,4.93368915,,26.70984926,5.115807,9.68292834,8.84366793,6.11655744,11.82799905,15.07234445,5.90131962,6.58014084,3.0365467,19.693443,4.50809665,,4.53576375,14.67503919,5.2675461,20.70150524,10.37248038,8.81184031,8.25414408,,6.4963318,32.1169752,4.0355712,32.17,9.39189574,35.40351969,5.61267693,2.88513025,13.62716784,18.7223856,6.54757345,16.35228816,17.59533672,33.00842774,6.9280224,6.07478883,22.22466876,8.3005032,,3.72,2.83101756,11.29444515,3.6141762,35.6806992,4.7259931,15.6397556,4.377146,4.20989996,3.119391,27.35732936,3.48767793,4.20169211,3.00603821,13.78055839,7.7681184,13.72019748,16.96409325,9.19346279,20.2430279,20.32805619,4.7021184,12.4156701,10.8552672,15.59768784,11.7348007,14.71804095,5.34284328,4.29677248,20.15091015,30.8098059,4.42303046,18.21693456,14.33817316,30.9730017,6.40333722,8.2048269,13.6799392,,11.88138117,3.94124815,17.18711346,3.54111814,,4.02458425,17.16595136,4.550728,13.026195,13.42645216,6.777134,,4.58310966,11.78749056,,,,5.05707048,9.590733,15.01081918,,9.12280308,1.64351208,10.246985,9.81435995,16.41952701,,17.8573248,,17.29029984,4.93804785,8.92657364,12.28813724,10.70914936,4.5290628,4.3665017,7.50046575,2.12657742,7.35812,5.96970808,,8.619014,,16.4463264,5.679231,,6.93868656,3.01966546,8.36043897,11.97440244,8.25291642,12.062518,12.1922784,5.24770164,15.23839437,19.27710169,10.08627355,45.1555696,7.3348499,7.89476814,15.09178848,7.09215318,29.29547078,18.62194719,12.89946924,7.1169112,5.4468864,15.25519072,8.7765216,10.3406316,,3.14925759,9.11304664,6.64177097,13.12699326,13.29054883,4.06074366,2.95897602,9.19258875,7.90134,6.1022529,3.54214534,4.1302839,8.87714163,7.6932144,14.17139253,6.60186035,3.93515178,1.71479607,12.93818389,10.33649175,5.9021178,,9.29642245,16.18,8.57923088,12.81344595,2.52723465,3.74075568,,9.4134216,3.19039085,9.44258833,10.2400641,,3.98660562,16.55920104,14.0376096,2.26939104,2.41234668,9.3717144,,,,,,,,,,,,,,,,,,,11.85307335,10.558395,3.49176543,2.24265067,7.34303647,18.64269306,14.392647,15.48529488,7.9610974,3.40265985,13.9154632,6.4040502,15.1755912,8.49061101,6.32481222,9.51438992,11.34988295,,6.4942857,,10.26241568,,4.92141168,4.8339501,16.0830625,9.01328028,6.2563368,3.0841128,4.67726038,,7.16556078,,,10.997818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,7.45123719,7.05325712,3.70350954,4.39284692,18.46239948,3.02704974,6.76080456,5.70007944,5.24847329,4.89592007,4.17349782,7.2965226,2.30382792,5.0215484,,8.13331992,4.64322957,3.77398032,5.48621875,26.94660765,8.2975021,10.33740656,13.12265768,37.70633838,2.74427665,7.56589113,4.40314352,17.2282066,9.61358255,14.66385256,8.9439342,7.833846,5.82,12.29583648,20.99460488,7.70951836,6.7726726,11.34417317,15.6128625,9.91483008,17.9749509,17.77034329,5.5453566,28.48247915,12.69458841,6.18655275,36.12643146,5.94512256,3.58076375,4.64211492,7.44869142,3.1832142,3.19537281,3.3019022,3.18854244,4.030689,4.11930948,19.47524448,6.29799081,2.8451072,3.56809856,5.16434644,4.82013302,5.25017025,16.27091161,14.73264065,9.0344707,6.327018,5.8248234,7.5666999,15.42686298,32.9839782,29.43461156,4.77776332,,5.44815515,13.7059527,1.95598592,4.35793824,3.1936718,8.32624736,16.34770583,9.0488986,26.5891472,9.56967704,7.19028838,4.56764736,7.28476749,8.29412808,8.27291232,6.0330088,7.29990716,5.70045492,4.4326152,22.38291,3.98818885,16.599654,5.74776928,12.45245484,39.93029493,,10.1495619,5.1356748,14.38527616,5.63303104,4.3165917,7.4796736,139.90600338,8.02874072,5.6546,24.47105778,11.57268345,18.13959573,13.96748712,17.1882501,4.55280186,4.95137232,8.65980024,,14.10620554,9.70347755,15.6107028,35.83328546,10.5322994,16.12889056,22.0562355,4.46650547,25.87719396,,10.15486143,9.33078695,8.79291063,13.27515228,,4.98496362,8.24943998,7.74668852,32.7605376,3.5343923,7.78096,8.75007117,,7.33360521,8.4198915,15.70929123,5.2241337,11.49672825,7.00962588,20.25841479,11.1769624,,,5.47203309,15.98749812,25.67540232,3.4794006,9.09903072,18.21337909,15.31361216,4.01934528,5.8955805,16.23153768,13.96851856,19.88463191,4.66160805,,8.86094656,3.2307547,6.85785372,5.71,10.37063331,4.35429296,20.15904381,10.69617472,5.28815118,9.14820048,10.33058612,29.6645577,12.27653303,7.5730086,,,,,,,,,,,,,,5.61650811,18.83130185,6.21080814,3.42899658,2.055188,3.9546162,3.8206062,,,,,10.71146448,10.47758847,8.23071577,6.02391625,6.08,,8.62938265,7.69324725,8.91877749,,,,,5.87278133,,,9.77383891,7.43131053,3.6016892,7.431024,11.81661156,,,,2.0647928,4.5584462,,,12.51812967,,5.40662244,2.94212105,2.13372335,,9.45,25.49279706,,3.6507042,4.2575742,36.66113787,8.91866148,,11.12834804,6.98394785,2.85303312,15.43196508,,6.15205654,21.79610406,14.00603874,4.76725146,,,4.011777,27.78620268,11.52490194,,3.3980174,6.77246544,20.54452469,,,,6.0680394,6.01756134,9.07734185,,6.43105614,23.7258549,16.47932196,10.8431488,19.28902404,,2.69031392,,,,8.54341299,,4.32367425,,4.646237,18.69954164,,,21.28816746,5.9753958,3.19525146,12.52710234,,3.43361544,7.50194949,5.76162405,4.0981296,3.73856418,8.17689417,,15.57549213,,2.51598174,9.4485567,,5.51326088,4.0506087,,,4.88552449,20.01414671,9.82920142,,,,,,,,,9.38520807,,,,9.64887184,,,,,,,14.5427115,,5.699361,,,,,,,,2.927195,,,,,,,,,,,,,,,,,,,,,,,,,,8.17292916,9.65583765,5.04669165,7.97249971,26.80884796,5.3222343,9.43125168,9.30678045,6.1957728,11.77319751,14.77254645,6.07574286,6.49272351,3.05118066,20.61215625,4.57296135,,4.55351625,14.64727185,5.25523464,20.4345672,10.185075,8.75005703,8.63115552,,6.5207541,31.7273952,4.13085552,31.58,9.37418632,35.1244201,5.6335419,2.91705084,13.61746188,18.614898,6.41192651,16.35986568,17.3992884,31.8743537,6.58661745,6.00946852,22.42574012,8.3605275,,3.76,2.85656826,11.275472,3.86929452,35.2465314,4.56386049,15.8843816,4.305311,4.25866328,3.087315,28.0188864,3.46644397,4.24283475,2.99742492,13.98589011,7.55541992,13.4198922,17.3797377,9.3375275,19.7098155,20.7737475,4.648336,12.7250949,10.6270784,16.06853641,11.566737,14.78750663,5.70754248,4.43407536,19.80407865,32.0976756,4.33752372,18.00225688,14.37524186,30.98988072,6.3685601,8.19663845,13.76093884,,11.94084054,3.94124815,16.80647892,3.53315162,,4.04352347,17.28836352,4.636268,13.2409125,13.44364352,6.777134,,4.67622024,11.56453638,,,,4.96950216,9.4166073,14.78227443,,8.98807814,1.63057104,10.277803,9.71594297,16.12937318,,17.53011456,,17.39151716,5.0031936,8.62871569,11.99213944,10.5385514,4.46250668,4.31127322,7.46942934,2.1229329,7.28645,6.04349928,,8.22151022,,16.11022092,5.595747,,7.21357988,3.07900532,8.17503769,11.7497744,8.18830768,11.99756598,11.916156,5.2813971,15.21351942,18.98416786,10.09394372,44.0909472,7.1556661,7.90110423,14.79803104,6.98550426,28.61864754,18.34346077,12.68040984,7.3083976,5.35417344,15.2211136,8.59035296,10.2758136,,3.18293166,9.049786,6.61844605,13.02546318,13.5469276,4.07253672,2.8922322,9.572175,7.90134,6.2681015,3.5115153,4.08121122,8.69137185,7.68961944,14.34293595,6.531705,3.95717205,1.69575789,13.15122555,10.1347402,5.78520234,,9.24525375,16.37,8.9428834,12.3718221,2.5249011,3.7026024,,9.2955988,3.2491097,9.30276718,10.2565008,,4.0222872,16.43795166,14.0376096,2.22878016,2.53286274,10.30888584,,,,,,,,,,,,,,,,,,,11.81452677,10.337045,3.45657125,2.17851101,7.49633577,18.17232914,13.8497145,16.1459514,7.81417586,3.5370461,13.6779195,6.15316455,16.69315032,8.170596,6.21368814,9.2000916,10.91040258,,6.3620865,,10.0830796,,4.92927336,4.76489367,15.9029322,8.70417324,6.1818566,3.1396824,4.78208692,,7.1140563,,,10.745202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
